stock_id,date_of_listing,exchange_name,face_value,isin_number,market_lot,paid_up_value,sector,series,stock_name,stock_symbol
733,07-FEB-2001,NSE,10,INE060B01014,1,10,Sector,EQ,"Khandwala Securities Limited",KHANDSE
734,14-JAN-2011,NSE,10,INE029L01018,1,10,Sector,EQ,"Kalyani Investment Company Limited",KICL
735,09-MAY-2006,NSE,10,INE390H01012,1,10,Sector,EQ,"Kamdhenu Ispat Limited",KIL
736,29-SEP-2010,NSE,10,INE729D01010,1,10,Sector,EQ,"Kilitch Drugs (India) Limited",KILITCH
737,22-APR-2008,NSE,10,INE415I01015,1,10,Sector,EQ,"Kiri Industries Limited",KIRIINDUS
738,20-APR-2010,NSE,2,INE732A01036,1,2,Sector,EQ,"Kirloskar Brothers Limited",KIRLOSBROS
739,24-DEC-2010,NSE,2,INE146L01010,1,2,Sector,EQ,"Kirloskar Oil Engines Limited",KIRLOSENG
740,24-JUN-2010,NSE,10,INE250A01039,1,10,Sector,EQ,"Kirloskar Industries Limited",KIRLOSIND
741,25-SEP-2012,NSE,1,INE602G01020,1,1,Sector,EQ,"Kitex Garments Limited",KITEX
742,13-APR-2006,NSE,10,INE401H01017,1,10,Sector,EQ,"Kewal Kiran Clothing Limited",KKCL
743,31-MAY-2007,NSE,2,INE157H01023,1,2,Sector,EQ,"K.M.Sugar Mills Limited",KMSUGAR
744,18-FEB-2008,NSE,10,INE634I01011,1,10,Sector,EQ,"KNR Constructions Limited",KNRCON
745,20-OCT-1999,NSE,10,INE080B01012,1,10,Sector,EQ,"Kohinoor Foods Limited",KOHINOOR
746,28-JUL-2008,NSE,1,INE760A01029,1,1,Sector,EQ,"Kokuyo Camlin Limited",KOKUYOCMLN
747,13-DEC-2007,NSE,10,INE094I01018,1,10,Sector,EQ,"Kolte - Patil Developers Limited",KOLTEPATIL
748,09-JUN-1999,NSE,10,INE082A01010,1,10,Sector,EQ,"Kopran Limited",KOPRAN
749,20-DEC-1995,NSE,5,INE237A01028,1,5,Sector,EQ,"Kotak Mahindra Bank Limited",KOTAKBANK
750,13-DEC-2004,NSE,10,INE419A01022,1,10,Sector,EQ,"Kothari Sugars And Chemicals Limited",KOTARISUG
751,02-NOV-1996,NSE,10,INE720A01015,1,10,Sector,EQ,"Kothari Petrochemicals Limited",KOTHARIPET
752,03-JUN-1998,NSE,10,INE823A01017,1,10,Sector,EQ,"Kothari Products Limited",KOTHARIPRO
753,24-NOV-1999,NSE,2,INE836A01035,1,2,Sector,EQ,"KPIT Technologies Limited",KPIT
754,28-AUG-2007,NSE,10,INE930H01015,1,10,Sector,EQ,"K.P.R. Mill Limited",KPRMILL
755,21-JAN-2002,NSE,1,INE001B01026,1,1,Sector,EQ,"KRBL Limited",KRBL
756,13-SEP-1995,NSE,10,INE409C01011,1,10,Sector,BZ,"Krishna Engineering Works Limited",KRISHNAENG
757,08-FEB-1995,NSE,10,INE999A01015,1,10,Sector,EQ,"KSB Pumps Limited",KSBPUMPS
758,04-OCT-2007,NSE,2,INE455I01029,1,2,Sector,EQ,"Kaveri Seed Company Limited",KSCL
759,05-OCT-2006,NSE,1,INE216D01026,1,1,Sector,EQ,"KSS Limited",KSERASERA
760,14-JUL-2008,NSE,10,INE143H01015,1,10,Sector,EQ,"KSK Energy Ventures Limited",KSK
761,19-MAY-2010,NSE,5,INE907A01026,1,5,Sector,EQ,"Kalyani Steels Limited",KSL
762,22-DEC-2010,NSE,10,INE096L01017,1,10,Sector,EQ,"Kesar Terminals & Infrastructure Limited",KTIL
763,10-MAY-2000,NSE,10,INE614B01018,1,10,Sector,EQ,"The Karnataka Bank Limited",KTKBANK
764,05-JUL-2011,NSE,1,INE775B01025,1,1,Sector,EQ,"kwality limited",KWALITY
765,12-AUG-2011,NSE,10,INE498L01015,1,10,Sector,EQ,"L&T Finance Holdings Limited",L&TFH
766,26-SEP-2006,NSE,10,INE651C01018,1,10,Sector,EQ,"Lakshmi Precision Screws Limited",LAKPRE
767,06-FEB-2007,NSE,2,INE992B01026,1,2,Sector,EQ,"Lakshmi Energy and Foods Limited",LAKSHMIEFL
768,21-JUN-2000,NSE,10,INE694C01018,1,10,Sector,EQ,"Lakshmi Vilas Bank Limited",LAKSHVILAS
769,04-FEB-2015,NSE,10,INE112F01014,1,10,Sector,EQ,"Lambodhara Textiles Limited",LAMBODHARA
770,16-MAR-2007,NSE,2,INE059D01020,1,2,Sector,EQ,"La Opala RG Limited",LAOPALA
771,29-MAR-1995,NSE,10,INE269B01029,1,10,Sector,EQ,"Lakshmi Machine Works Limited",LAXMIMACH
772,02-MAR-2000,NSE,2,INE938A01021,1,2,Sector,BE,"LCC Infotech Limited",LCCINFOTEC
773,30-MAR-2010,NSE,10,INE337A01034,1,10,Sector,EQ,"LG Balakrishnan & Bros Limited",LGBBROSLTD
774,01-AUG-2008,NSE,1,INE201J01017,1,1,Sector,EQ,"LGB Forge Limited",LGBFORGE
775,27-SEP-1995,NSE,10,INE557B01019,1,10,Sector,EQ,"Liberty Shoes Limited",LIBERTSHOE
776,29-JUL-1998,NSE,2,INE115A01026,1,2,Sector,EQ,"LIC Housing Finance Limited",LICHSGFIN
777,09-MAR-2015,NSE,10,INE802B01019,1,10,Sector,EQ,"Linc Pen & Plastics Limited",LINCPEN
778,16-JUN-1999,NSE,10,INE473A01011,1,10,Sector,EQ,"Linde India Limited",LINDEINDIA
779,27-NOV-2006,NSE,1,INE785C01048,1,1,Sector,EQ,"Lanco Infratech Limited",LITL
780,30-APR-1997,NSE,10,INE245C01019,1,10,Sector,EQ,"Lloyd Electric & Engineering Limited",LLOYDELENG
781,15-MAR-1995,NSE,10,INE862A01015,1,10,Sector,EQ,"LML Limited",LML
782,05-FEB-2007,NSE,10,INE848A01014,1,10,Sector,EQ,"Logix Microsystems Limited",LOGIXMICRO
783,05-MAY-2006,NSE,10,INE397H01017,1,10,Sector,EQ,"Lokesh Machines Limited",LOKESHMACH
784,11-JUL-2008,NSE,10,INE947I01017,1,10,Sector,EQ,"Lotus Eye Care Hospital Limited",LOTUSEYE
785,24-MAR-2011,NSE,10,INE597L01014,1,10,Sector,EQ,"Lovable Lingerie Limited",LOVABLE
786,12-AUG-2008,NSE,1,INE197J01017,1,1,Sector,EQ,"Landmark Property Development Company Limited",LPDC
787,23-JUN-2004,NSE,2,INE018A01030,1,2,Sector,EQ,"Larsen & Toubro Limited",LT
788,24-AUG-2004,NSE,10,INE547G01019,1,10,Sector,EQ,"Lumax Automotive Systems Limited",LUMAXAUTO
789,06-SEP-1995,NSE,10,INE162B01018,1,10,Sector,EQ,"Lumax Industries Limited",LUMAXIND
790,16-JAN-2007,NSE,10,INE872H01019,1,10,Sector,EQ,"Lumax Auto Technologies Limited",LUMAXTECH
791,10-SEP-2001,NSE,2,INE326A01037,1,2,Sector,EQ,"Lupin Limited",LUPIN
792,08-FEB-1995,NSE,10,INE933A01014,1,10,Sector,EQ,"Lyka Labs Limited",LYKALABS
793,05-NOV-2013,NSE,10,INE142K01011,1,10,Sector,EQ,"Lypsa Gems & Jewellery Limited",LYPSAGEMS
794,03-JAN-1996,NSE,5,INE101A01026,1,5,Sector,EQ,"Mahindra & Mahindra Limited",M&M
795,17-MAR-2006,NSE,2,INE774D01024,1,2,Sector,EQ,"Mahindra & Mahindra Financial Services Limited",M&MFIN
796,22-OCT-2007,NSE,10,INE215I01019,1,10,Sector,EQ,"Maan Aluminium Limited",MAANALU
797,20-DEC-2007,NSE,10,INE925C01016,1,10,Sector,EQ,"Madhav Marbles and Granites Limited",MADHAV
798,05-OCT-2006,NSE,1,INE378D01032,1,1,Sector,EQ,"Madhucon Projects Limited",MADHUCON
799,25-JUL-1997,NSE,10,INE414A01015,1,10,Sector,EQ,"Madras Fertilizers Limited",MADRASFERT
800,27-APR-2004,NSE,2,INE511C01022,1,2,Sector,EQ,"Magma Fincorp Limited",MAGMA
801,20-SEP-2007,NSE,10,INE387I01016,1,10,Sector,EQ,"Magnum Ventures Limited",MAGNUM
802,12-APR-2004,NSE,10,INE457A01014,1,10,Sector,EQ,"Bank of Maharashtra",MAHABANK
803,30-AUG-2007,NSE,10,INE536H01010,1,10,Sector,EQ,"Mahindra CIE Automotive Limited",MAHINDCIE
804,10-MAY-2000,NSE,10,INE813A01018,1,10,Sector,EQ,"Mahindra Lifespace Developers Limited",MAHLIFE
805,08-FEB-1995,NSE,10,INE288A01013,1,10,Sector,EQ,"Maharashtra Scooters Limited",MAHSCOOTER
806,25-AUG-2004,NSE,5,INE271B01025,1,5,Sector,EQ,"Maharashtra Seamless Limited",MAHSEAMLES
807,05-JUL-2011,NSE,10,INE683C01011,1,10,Sector,EQ,"Maithan Alloys Limited",MAITHANALL
808,30-JUN-2014,NSE,10,INE432P01015,1,10,Sector,EQ,"Marico Kaya Enterprises Limited",MAKE
809,05-APR-2006,NSE,10,INE383H01017,1,10,Sector,EQ,"Malu Paper Mills Limited",MALUPAPER
810,12-APR-2000,NSE,10,INE272B01015,1,10,Sector,BE,"Malwa Cotton Spg. Mills Limited",MALWACOTT
811,30-MAR-2015,NSE,1,INE859Q01017,1,1,Sector,BE,"Manaksia Aluminium Company Limited",MANAKALUCO
812,30-MAR-2015,NSE,1,INE830Q01018,1,1,Sector,BE,"Manaksia Coated Metals & Industries Limited",MANAKCOAT
813,30-MAR-2015,NSE,1,INE831Q01016,1,1,Sector,BE,"Manaksia Industries Limited",MANAKINDST
814,08-JAN-2008,NSE,2,INE015D01022,1,2,Sector,EQ,"Manaksia Limited",MANAKSIA
815,30-MAR-2015,NSE,1,INE824Q01011,1,1,Sector,BE,"Manaksia Steels Limited",MANAKSTEEL
816,06-DEC-2006,NSE,5,INE201A01024,1,5,Sector,EQ,"Manali Petrochemicals Limited",MANALIPETC
817,01-DEC-2014,NSE,2,INE522D01027,1,2,Sector,EQ,"Manappuram Finance Limited",MANAPPURAM
818,19-MAY-2010,NSE,10,INE087J01010,1,10,Sector,EQ,"Mandhana Industries Limited",MANDHANA
819,23-MAY-2005,NSE,10,INE584F01014,1,10,Sector,EQ,"Mangalam Drugs And Organics Limited",MANGALAM
820,22-OCT-2007,NSE,10,INE558B01017,1,10,Sector,EQ,"Mangalore Chemicals & Fertilizers Limited",MANGCHEFER
821,03-JAN-1996,NSE,10,INE347A01017,1,10,Sector,EQ,"Mangalam Cement Limited",MANGLMCEM
822,27-JUL-1995,NSE,10,INE805B01012,1,10,Sector,EQ,"Mangalam Timber Products Limited",MANGTIMBER
823,24-JUN-2005,NSE,5,INE993A01026,1,5,Sector,EQ,"Man Industries (India) Limited",MANINDS
824,11-MAR-2010,NSE,2,INE949H01023,1,2,Sector,EQ,"Man Infraconstruction Limited",MANINFRA
825,14-SEP-2006,NSE,2,INE867A01022,1,2,Sector,EQ,"Manugraph India Limited",MANUGRAPH
826,08-FEB-1995,NSE,10,INE882A01013,1,10,Sector,EQ,"Maral Overseas Limited",MARALOVER
827,01-MAY-1996,NSE,1,INE196A01026,1,1,Sector,EQ,"Marico Limited",MARICO
828,21-JAN-2002,NSE,1,INE750C01026,1,1,Sector,EQ,"Marksans Pharma Limited",MARKSANS
829,09-JUL-2003,NSE,5,INE585B01010,1,5,Sector,EQ,"Maruti Suzuki India Limited",MARUTI
830,09-JUL-2003,NSE,5,INE585B01010,1,5,Sector,IL,"Maruti Suzuki India Limited",MARUTI
831,10-MAY-1995,NSE,5,INE759A01021,1,5,Sector,EQ,"Mastek Limited",MASTEK
832,20-MAR-2009,NSE,10,INE636A01039,1,10,Sector,EQ,"Mawana Sugars Limited",MAWANASUG
833,17-MAY-2000,NSE,2,INE180A01020,1,2,Sector,EQ,"Max India Limited",MAX
834,06-AUG-2007,NSE,2,INE450G01024,1,2,Sector,EQ,"Maxwell Industries Limited",MAXWELL
835,25-SEP-2012,NSE,5,INE040D01038,1,5,Sector,EQ,"Mayur Uniquoters Ltd",MAYURUNIQ
836,06-OCT-2006,NSE,10,INE748A01016,1,10,Sector,EQ,"Mcnally Bharat Engineering Company Limited",MBECL
837,11-JAN-2010,NSE,10,INE912H01013,1,10,Sector,EQ,"MBL Infrastructures Limited",MBLINFRA
838,30-MAY-2007,NSE,10,INE836H01014,1,10,Sector,EQ,"McDowell Holdings Limited",MCDHOLDING
839,27-SEP-2001,NSE,10,INE854D01016,1,10,Sector,EQ,"United Spirits Limited",MCDOWELL-N
840,29-JUL-2005,NSE,5,INE942G01012,1,5,Sector,EQ,"Mcleod Russel India Limited",MCLEODRUSS
841,09-MAR-2012,NSE,10,INE745G01035,1,10,Sector,EQ,"Multi Commodity Exchange of India Limited",MCX
842,09-MAR-2012,NSE,10,INE745G01035,1,10,Sector,IL,"Multi Commodity Exchange of India Limited",MCX
843,19-JUL-2007,NSE,10,INE933B01012,1,10,Sector,EQ,"Megasoft Limited",MEGASOFT
844,28-JUN-2007,NSE,1,INE974H01013,1,1,Sector,EQ,"Meghmani Organics Limited",MEGH
845,07-MAR-2000,NSE,10,INE817A01019,1,10,Sector,BE,"Melstar Information Technologies Limited",MELSTAR
846,09-MAR-2015,NSE,1,INE071D01025,1,1,Sector,EQ,"Menon Bearings Limited",MENONBE
847,20-JUN-2005,NSE,1,INE934B01028,1,1,Sector,EQ,"Mercator Limited",MERCATOR
848,24-APR-1996,NSE,10,INE199A01012,1,10,Sector,EQ,"Merck Limited",MERCK
849,30-JUN-2008,NSE,2,INE592I01029,1,2,Sector,EQ,"Metkore Alloys & Industries Limited",METKORE
850,16-JUL-2009,NSE,10,INE998I01010,1,10,Sector,EQ,"Mahindra Holidays & Resorts India Limited",MHRIL
851,30-MAY-2007,NSE,2,INE287C01029,1,2,Sector,EQ,"MIC Electronics Limited",MIC
852,05-OCT-2010,NSE,10,INE019J01013,1,10,Sector,EQ,"Microsec Financial Services Limited",MICROSEC
853,16-OCT-2014,NSE,2,INE842C01021,1,2,Sector,EQ,"Minda Corporation Limited",MINDACORP
854,02-FEB-2007,NSE,10,INE405E01015,1,10,Sector,EQ,"Minda Industries Limited",MINDAIND
855,07-MAR-2007,NSE,10,INE018I01017,1,10,Sector,EQ,"MindTree Limited",MINDTREE
856,24-MAY-2004,NSE,1,INE831A01028,1,1,Sector,EQ,"MIRC Electronics Limited",MIRCELECTR
857,28-APR-1999,NSE,2,INE771A01026,1,2,Sector,EQ,"Mirza International Limited",MIRZAINT
858,20-DEC-2006,NSE,10,INE227C01017,1,10,Sector,EQ,"MM Forgings Limited",MMFL
859,09-APR-2012,NSE,1,INE123F01029,1,1,Sector,EQ,"MMTC Limited",MMTC
860,14-MAR-2013,NSE,10,INE954E01012,1,10,Sector,EQ,"Mohit Industries Limited",MOHITIND
861,15-DEC-2010,NSE,10,INE490G01020,1,10,Sector,EQ,"MOIL Limited",MOIL
862,23-FEB-2015,NSE,10,INE893J01011,1,10,Sector,EQ,"Mold-Tek Packaging Limited",MOLDTKPAC
863,14-JUN-2004,NSE,10,INE743C01013,1,10,Sector,EQ,"Monnet Ispat and Energy Limited",MONNETISPA
864,19-JAN-2000,NSE,10,INE274B01011,1,10,Sector,EQ,"Monsanto India Limited",MONSANTO
865,19-DEC-2014,NSE,10,INE950M01013,1,10,Sector,EQ,"Monte Carlo Fashions Limited",MONTECARLO
866,14-SEP-2012,NSE,7,INE161G01027,1,7,Sector,EQ,"Morarjee Textiles Limited",MORARJEE
867,24-NOV-1999,NSE,2,INE083A01026,1,2,Sector,EQ,"Morepen Laboratories Limited",MOREPENLAB
868,02-MAY-2003,NSE,10,INE739A01015,1,10,Sector,EQ,"Moser-Baer (I) Limited",MOSERBAER
869,14-AUG-1996,NSE,1,INE775A01035,1,1,Sector,EQ,"Motherson Sumi Systems Limited",MOTHERSUMI
870,11-SEP-2007,NSE,1,INE338I01027,1,1,Sector,EQ,"Motilal Oswal Financial Services Limited",MOTILALOFS
871,27-SEP-2000,NSE,10,INE861B01015,1,10,Sector,BE,"The Motor & General Finance Limited",MOTOGENFIN
872,04-JUN-2004,NSE,10,INE356A01018,1,10,Sector,EQ,"MphasiS Limited",MPHASIS
873,21-JAN-2002,NSE,10,INE943D01017,1,10,Sector,EQ,"MPS Limited",MPSLTD
874,18-SEP-1996,NSE,10,INE883A01011,1,10,Sector,EQ,"MRF Limited",MRF
875,01-NOV-2000,NSE,5,INE398B01018,1,5,Sector,EQ,"MRO-TEK Limited",MRO-TEK
876,07-JAN-2005,NSE,10,INE103A01014,1,10,Sector,EQ,"Mangalore Refinery and Petrochemicals Limited",MRPL
877,18-JUL-2005,NSE,10,INE752G01015,1,10,Sector,EQ,"MSP Steel & Power Limited",MSPL
878,12-APR-2012,NSE,10,INE472M01018,1,10,Sector,EQ,"MT Educare Limited",MTEDUCARE
879,17-FEB-1999,NSE,10,INE153A01019,1,10,Sector,EQ,"Mahanagar Telephone Nigam Limited",MTNL
880,28-JUN-2000,NSE,10,INE022B01014,1,10,Sector,EQ,"Mukand Engineers Limited",MUKANDENGG
881,23-FEB-2004,NSE,10,INE304A01026,1,10,Sector,EQ,"Mukand Limited",MUKANDLTD
882,12-SEP-2000,NSE,5,INE374B01019,1,5,Sector,EQ,"Mukta Arts Limited",MUKTAARTS
883,19-JUL-2006,NSE,2,INE672B01032,1,2,Sector,EQ,"Munjal Auto Industries Limited",MUNJALAU
884,12-MAY-2003,NSE,2,INE577A01027,1,2,Sector,EQ,"Munjal Showa Limited",MUNJALSHOW
885,19-FEB-2007,NSE,2,INE806B01028,1,2,Sector,BE,"Murli Industries Limited",MURLIIND
886,28-MAY-2004,NSE,10,INE692B01014,1,10,Sector,EQ,"Murudeshwar Ceramics Limited",MURUDCERA
887,06-MAY-2011,NSE,10,INE414G01012,1,10,Sector,EQ,"Muthoot Finance Limited",MUTHOOTFIN
888,30-JUN-2008,NSE,1,INE744I01034,1,1,Sector,EQ,"MVL Limited",MVL
889,28-JUL-2009,NSE,10,INE651A01020,1,10,Sector,EQ,"State Bank of Mysore",MYSOREBANK
890,28-MAR-2012,NSE,1,INE453M01018,1,1,Sector,EQ,"Nagarjuna Oil Refinery Limited",NAGAROIL
891,18-SEP-2007,NSE,5,INE245I01016,1,5,Sector,EQ,"Nagreeka Capital & Infrastructure Limited",NAGREEKCAP
892,18-JUN-2007,NSE,5,INE123B01028,1,5,Sector,EQ,"Nagreeka Exports Limited",NAGREEKEXP
893,11-MAR-2008,NSE,5,INE049I01012,1,5,Sector,EQ,"Nahar Capital and Financial Services Limited",NAHARCAP
894,15-DEC-2005,NSE,10,INE289A01011,1,10,Sector,EQ,"Nahar Industrial Enterprises Limited",NAHARINDUS
895,23-MAR-2007,NSE,5,INE308A01027,1,5,Sector,EQ,"Nahar Poly Films Limited",NAHARPOLY
896,23-MAR-2007,NSE,5,INE290A01027,1,5,Sector,EQ,"Nahar Spinning Mills Limited",NAHARSPING
897,14-MAR-2013,NSE,5,INE559B01023,1,5,Sector,EQ,"Nakoda Limited",NAKODA
898,27-DEC-1995,NSE,10,INE987B01018,1,10,Sector,EQ,"Natco Pharma Limited",NATCOPHARM
899,28-JAN-2014,NSE,10,INE448G01010,1,10,Sector,EQ,"Nath Bio-Genes (India) Limited",NATHBIOGEN
900,28-APR-1999,NSE,5,INE139A01034,1,5,Sector,EQ,"National Aluminium Company Limited",NATIONALUM
901,26-SEP-2002,NSE,10,INE088B01015,1,10,Sector,BE,"National Steel And Agro Industries Limited",NATNLSTEEL
902,21-NOV-2006,NSE,10,INE663F01024,1,10,Sector,EQ,"Info Edge (India) Limited",NAUKRI
903,01-JUN-2007,NSE,10,INE048G01018,1,10,Sector,EQ,"Navin Fluorine International Limited",NAVINFLUOR
904,08-FEB-1995,NSE,2,INE060A01024,1,2,Sector,EQ,"Navneet Education Limited",NAVNETEDUL
905,12-APR-2012,NSE,10,INE095N01015,1,10,Sector,EQ,"National Buildings Construction Corporation Limited",NBCC
906,03-APR-1996,NSE,2,INE725A01022,1,2,Sector,EQ,"Nava Bharat Ventures Limited",NBVENTURES
907,14-OCT-2003,NSE,2,INE868B01028,1,2,Sector,EQ,"NCC Limited",NCC
908,03-APR-2007,NSE,10,INE732C01016,1,10,Sector,EQ,"NCL Industries Limited",NCLIND
909,17-OCT-2011,NSE,10,INE846H01039,1,10,Sector,EQ,"Nissan Copper Limited",NCOPPER
910,23-MAR-2012,NSE,10,INE875G01030,1,10,Sector,EQ,"Nandan Denim Limited",NDL
911,19-MAY-2004,NSE,4,INE155G01029,1,4,Sector,EQ,"New Delhi Television Limited",NDTV
912,18-JUL-2005,NSE,1,INE023H01027,1,1,Sector,EQ,"Nectar Lifesciences Limited",NECLIFE
913,27-JUN-2007,NSE,2,INE189I01024,1,2,Sector,EQ,"Nelcast Limited",NELCAST
914,28-MAY-2003,NSE,10,INE045B01015,1,10,Sector,EQ,"NELCO Limited",NELCO
915,26-APR-2000,NSE,10,INE588A01016,1,10,Sector,BE,"NEPC India Limited",NEPCMICON
916,08-APR-2008,NSE,10,INE317F01027,1,10,Sector,EQ,"Nesco Limited",NESCO
917,08-JAN-2010,NSE,10,INE239A01016,1,10,Sector,EQ,"Nestle India Limited",NESTLEIND
918,10-DEC-2010,NSE,10,INE553E01012,1,10,Sector,EQ,"Net 4 India Limited",NET4
919,02-FEB-2007,NSE,5,INE870H01013,1,5,Sector,EQ,"Network18 Media & Investments Limited",NETWORK18
920,13-OCT-2008,NSE,10,INE794A01010,1,10,Sector,EQ,"Neuland Laboratories Limited",NEULANDLAB
921,04-APR-2001,NSE,10,INE747B01016,1,10,Sector,EQ,"Next Mediaworks Limited",NEXTMEDIA
922,23-AUG-2000,NSE,10,INE589A01014,1,10,Sector,EQ,"Neyveli Lignite Corporation Limited",NEYVELILIG
923,28-DEC-2006,NSE,10,INE870D01012,1,10,Sector,EQ,"National Fertilizers Limited",NFL
924,12-NOV-2013,NSE,10,INE970N01019,1,10,Sector,BE,"Northgate Com Tech Limited",NGCT
925,01-SEP-2009,NSE,10,INE848E01016,1,10,Sector,EQ,"NHPC Limited",NHPC
926,09-APR-2013,NSE,2,INE047O01014,1,2,Sector,EQ,"NRB Industrial Bearings Limited",NIBL
927,18-DEC-2006,NSE,2,INE241C01026,1,2,Sector,EQ,"Nicco Corporation Limited",NICCO
928,16-AUG-2004,NSE,2,INE161A01038,1,2,Sector,EQ,"NIIT Limited",NIITLTD
929,30-AUG-2004,NSE,10,INE591G01017,1,10,Sector,EQ,"NIIT Technologies Limited",NIITTECH
930,01-NOV-1995,NSE,10,INE310A01015,1,10,Sector,EQ,"Nilkamal Limited",NILKAMAL
931,06-OCT-1999,NSE,10,INE567A01010,1,10,Sector,EQ,"Indo-National Limited",NIPPOBATRY
932,21-MAR-2006,NSE,10,INE858F01012,1,10,Sector,EQ,"Nitco Limited",NITCO
933,13-MAY-2010,NSE,10,INE639K01016,1,10,Sector,EQ,"Nitesh Estates Limited",NITESHEST
934,05-JUN-2007,NSE,2,INE489H01020,1,2,Sector,EQ,"Nitin Fire Protection Industries Limited",NITINFIRE
935,02-FEB-2006,NSE,10,INE229H01012,1,10,Sector,EQ,"Nitin Spinners Limited",NITINSPIN
936,03-MAR-2008,NSE,1,INE584A01023,1,1,Sector,EQ,"NMDC Limited",NMDC
937,17-JAN-1996,NSE,10,INE163A01018,1,10,Sector,EQ,"NOCIL Limited",NOCIL
938,30-NOV-2007,NSE,10,INE141B01020,1,10,Sector,EQ,"Noesis Industries Limited",NOESISIND
939,06-DEC-2002,NSE,10,INE781B01015,1,10,Sector,EQ,"Noida Toll Bridge Company Limited",NOIDATOLL
940,26-JUN-1996,NSE,10,INE369C01017,1,10,Sector,EQ,"Norben Tea & Exports Limited",NORBTEAEXP
941,08-MAR-2000,NSE,2,INE349A01021,1,2,Sector,EQ,"NRB Bearing Limited",NRBBEARING
942,17-NOV-2003,NSE,10,INE023A01030,1,10,Sector,EQ,"Nalwa Sons Investments Limited",NSIL
943,05-NOV-2004,NSE,10,INE733E01010,1,10,Sector,EQ,"NTPC Limited",NTPC
944,19-DEC-2002,NSE,10,INE096B01018,1,10,Sector,EQ,"Nucleus Software Exports Limited",NUCLEUS
945,27-AUG-2008,NSE,5,INE318J01027,1,5,Sector,EQ,"Nu Tek India Limited",NUTEK
946,20-OCT-2010,NSE,10,INE093I01010,1,10,Sector,EQ,"Oberoi Realty Limited",OBEROIRLTY
947,15-SEP-2004,NSE,2,INE290B01025,1,2,Sector,EQ,"OCL India Limited",OCL
948,28-JUN-2002,NSE,5,INE881D01027,1,5,Sector,EQ,"Oracle Financial Services Software Limited",OFSS
949,30-SEP-2009,NSE,10,INE274J01014,1,10,Sector,EQ,"Oil India Limited",OIL
950,30-AUG-1995,NSE,10,INE591A01010,1,10,Sector,EQ,"Oil Country Tubular Limited",OILCOUNTUB
951,01-AUG-2008,NSE,1,INE196J01019,1,1,Sector,EQ,"OCL Iron and Steel Limited",OISL
952,20-FEB-2003,NSE,10,INE090B01011,1,10,Sector,EQ,"Omax Autos Limited",OMAXAUTO
953,09-AUG-2007,NSE,10,INE800H01010,1,10,Sector,EQ,"Omaxe Limited",OMAXE
954,10-FEB-2011,NSE,10,INE474L01016,1,10,Sector,EQ,"Omkar Speciality Chemicals Limited",OMKARCHEM
955,17-JUN-2011,NSE,1,INE239D01028,1,1,Sector,EQ,"OM Metals Infraprojects Limited",OMMETALS
956,14-AUG-2007,NSE,10,INE810H01019,1,10,Sector,EQ,"Omnitech Infosolutions Limited",OMNITECH
957,17-OCT-2011,NSE,10,INE912L01015,1,10,Sector,EQ,"Onelife Capital Advisors Limited",ONELIFECAP
958,19-JUL-1995,NSE,5,INE213A01029,1,5,Sector,EQ,"Oil & Natural Gas Corporation Limited",ONGC
959,19-FEB-2008,NSE,10,INE809I01019,1,10,Sector,EQ,"OnMobile Global Limited",ONMOBILE
960,07-MAR-2001,NSE,10,INE229A01017,1,10,Sector,EQ,"Onward Technologies Limited",ONWARDTEC
961,25-AUG-2003,NSE,10,INE808B01016,1,10,Sector,EQ,"Opto Circuits (India) Limited",OPTOCIRCUI
962,12-APR-2007,NSE,10,INE628H01015,1,10,Sector,EQ,"Orbit Corporation Limited",ORBITCORP
963,05-NOV-2013,NSE,10,INE231G01010,1,10,Sector,EQ,"Orbit Exports Limited",ORBTEXP
964,02-JUL-1997,NSE,10,INE191A01019,1,10,Sector,EQ,"Orchid Chemicals & Pharmaceuticals Limited",ORCHIDCHEM
965,15-DEC-2005,NSE,1,INE569C01020,1,1,Sector,EQ,"Orient Abrasives Limited",ORIENTABRA
966,07-MAR-2007,NSE,10,INE998H01012,1,10,Sector,EQ,"Oriental Trimex Limited",ORIENTALTL
967,02-JUL-1997,NSE,10,INE141A01014,1,10,Sector,EQ,"Oriental Bank of Commerce",ORIENTBANK
968,14-FEB-2007,NSE,10,INE607D01018,1,10,Sector,EQ,"Orient Bell Limited",ORIENTBELL
969,12-JUL-2013,NSE,1,INE876N01018,1,1,Sector,EQ,"Orient Cement Limited",ORIENTCEM
970,27-AUG-1998,NSE,1,INE750A01020,1,1,Sector,EQ,"Oriental Hotels Limited",ORIENTHOT
971,03-MAR-2010,NSE,10,INE609C01024,1,10,Sector,EQ,"Orient Press Limited",ORIENTLTD
972,29-MAR-1995,NSE,1,INE592A01026,1,1,Sector,EQ,"Orient Paper & Industries Limited",ORIENTPPR
973,12-MAR-2012,NSE,1,INE743M01012,1,1,Sector,EQ,"Orient Refractories Limited",ORIENTREF
974,29-SEP-2010,NSE,1,INE725E01024,1,1,Sector,EQ,"The Orissa Minerals Development Company Limited",ORISSAMINE
975,19-MAR-2015,NSE,10,INE849L01019,1,10,Sector,EQ,"Ortel Communications Limited",ORTEL
976,29-MAR-1995,NSE,10,INE594A01014,1,10,Sector,EQ,"The Oudh Sugar Mills Limited",OUDHSUG
